domain,have_IP,multi_domain,have_at,length,redirect,hyphen_present,short_url,dns,check_cert,domain_age,forwarding,anchor_urls,request_url,status
dantri.com.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
dealnews.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,1,1,1,0,1,0,1,1,0,1,0,0,0,1
digg.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
digg.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
digg.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
digg.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
digg.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
diply.com,0,1,1,0,1,1,1,1,1,0,1,1,1,1
diply.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
diply.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
diply.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
diply.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
diply.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
diply.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
diply.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
diply.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
diply.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
diply.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
diply.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
distractify.com,1,1,1,0,1,0,1,1,1,1,0,0,1,1
distractify.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
distractify.com,1,1,1,0,1,0,1,1,1,1,0,0,0,1
duckduckgo.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
duckduckgo.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
elcomercio.pe,0,1,1,0,1,1,1,1,1,0,1,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,0,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,0,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,0,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,1,0,0,0,1
ero-video.net,0,1,1,0,1,0,1,1,1,1,1,1,1,1
espn.go.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
esporte.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
faithtap.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
fazenda.gov.br,1,1,1,0,1,0,1,1,0,0,0,0,0,1
fazenda.gov.br,0,1,1,0,1,0,1,1,0,0,0,0,0,1
filehippo.com,0,1,1,0,1,1,1,1,1,1,0,1,0.5,1
filehippo.com,0,1,1,0,1,1,1,1,1,1,0,1,0.5,1
filehippo.com,0,1,1,0,1,1,1,1,1,1,1,1,0,1
fishki.net,0,1,1,0,1,0,1,1,1,1,1,1,1,1
fishki.net,0,1,1,0,1,0,1,1,1,1,1,1,1,1
fishki.net,0,1,1,0,1,0,1,1,1,1,1,1,1,1
fishki.net,0,1,1,0,1,0,1,1,1,1,1,1,1,1
fortune.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
fortune.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
fortune.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
gawker.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
genius.com,1,1,1,0,1,0,1,1,1,1,0,0,0,1
getpocket.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
gizmodo.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
graphicriver.net,1,1,1,0,1,0,1,1,1,1,0,0,0,1
graphicriver.net,0,1,1,0,1,0,1,1,1,1,1,1,0,1
gtbank.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
gtbank.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
h2porn.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
haberler.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
haberler.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
haberler.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
haberler.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
haraj.com.sa,0,1,1,0,1,1,1,1,1,0,1,1,0,1
hdfcbank.com,1,1,1,0,1,0,1,1,1,0,0,1,1,1
hdfcbank.com,1,1,1,0,1,0,1,1,1,0,0,0,0,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hubpages.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,0,0,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
icicibank.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
icicibank.com,1,1,1,0,1,0,1,1,1,1,0,0.5,1,1
icicibank.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,1,1,1,0.5,1
infospace.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
ink361.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ink361.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ink361.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
interpark.com,0,1,1,0,1,1,1,1,1,1,1,1,0.5,1
io9.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
io9.com,0,1,1,0,1,0,1,1,0,1,1,0,0,1
io9.com,0,1,1,0,1,0,1,1,0,1,1,0,0,1
irecommend.ru,1,1,1,0,1,0,1,1,1,1,1,1,1,1
irecommend.ru,0,1,1,0,1,0,1,1,1,1,1,1,1,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,0,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jezebel.com,0,1,1,0,1,0,1,1,1,0,1,0,1,1
jezebel.com,0,1,1,0,1,0,1,1,1,0,1,0,1,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,0,0,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,0,0,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
khabaronline.ir,1,1,1,0,1,1,1,1,1,0,1,1,1,1
khabaronline.ir,1,1,1,0,1,1,1,1,1,0,1,1,1,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,1,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,1,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,1,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
khabaronline.ir,0,1,1,0,1,1,1,1,1,0,0,1,0.5,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,1,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
kotaku.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mediaset.it,0,1,1,0,1,0,1,1,1,1,0,1,0,1
mediaset.it,0,1,1,0,1,0,1,1,1,1,0,1,0,1
mediaset.it,0,1,1,0,1,0,1,1,1,1,0,1,0,1
mediaset.it,0,1,1,0,1,0,1,1,1,1,0,1,0,1
mediaset.it,1,1,1,0,1,0,1,1,1,1,0,1,0,1
megogo.net,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
megogo.net,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
mentalfloss.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
mic.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
moviepilot.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
myegy.to,0,1,1,0,1,1,1,1,0,0,1,1,1,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
mylust.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nesn.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nguyentandung.org,1,1,1,0,1,0,1,1,1,1,0,0,0,1
noticias.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
noticias.uol.com.br,0,1,1,0,1,0,1,1,1,0,0,0,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
nymag.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
nypost.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
